,Team Number,Team Name,Date,Win Streak,Numeric Win Streak
13402,244, Texas_A&M,20180424,+,1
13403,244, Texas_A&M,20180427,++,2
13404,244, Texas_A&M,20180428,-,-1
13405,244, Texas_A&M,20180429,+,1
13406,244, Texas_A&M,20180501,++,2
13407,244, Texas_A&M,20180504,-,-1
13408,244, Texas_A&M,20180505,--,-2
13409,244, Texas_A&M,20180506,+,1
13410,244, Texas_A&M,20180511,-,-1
13411,244, Texas_A&M,20180512,--,-2
13412,244, Texas_A&M,20180513,---,-3
13413,244, Texas_A&M,20180515,+,1
13414,244, Texas_A&M,20180517,++,2
13415,244, Texas_A&M,20180518,-,-1
13416,244, Texas_A&M,20180519,--,-2
13417,244, Texas_A&M,20180522,+,1
13418,244, Texas_A&M,20180523,++,2
13419,244, Texas_A&M,20180524,+++,3
13420,244, Texas_A&M,20180526,-,-1
13421,244, Texas_A&M,20180601,+,1
13422,244, Texas_A&M,20180602,-,-1
13423,244, Texas_A&M,20180603,--,-2
13424,245, Texas_St,20180216,-,-1
13425,245, Texas_St,20180217,+,1
13426,245, Texas_St,20180218,-,-1
13427,245, Texas_St,20180220,--,-2
13428,245, Texas_St,20180223,+,1
13429,245, Texas_St,20180224,++,2
13430,245, Texas_St,20180225,-,-1
13431,245, Texas_St,20180302,+,1
13432,245, Texas_St,20180303,++,2
13433,245, Texas_St,20180304,+++,3
13434,245, Texas_St,20180306,++++,4
13435,245, Texas_St,20180309,+++++,5
13436,245, Texas_St,20180311,++++++,6
13437,245, Texas_St,20180313,+++++++,7
13438,245, Texas_St,20180316,++++++++,8
13439,245, Texas_St,20180317,+++++++++,9
13440,245, Texas_St,20180318,++++++++++,10
13441,245, Texas_St,20180320,-,-1
13442,245, Texas_St,20180321,+,1
13443,245, Texas_St,20180323,-,-1
13444,245, Texas_St,20180324,--,-2
13445,245, Texas_St,20180324,---,-3
13446,245, Texas_St,20180327,----,-4
13447,245, Texas_St,20180329,-----,-5
13448,245, Texas_St,20180330,------,-6
13449,245, Texas_St,20180331,+,1
13450,245, Texas_St,20180402,++,2
13451,245, Texas_St,20180403,-,-1
13452,245, Texas_St,20180407,+,1
13453,245, Texas_St,20180408,-,-1
13454,245, Texas_St,20180408,--,-2
13455,245, Texas_St,20180410,---,-3
13456,245, Texas_St,20180413,+,1
13457,245, Texas_St,20180414,++,2
13458,245, Texas_St,20180414,+++,3
13459,245, Texas_St,20180417,-,-1
13460,245, Texas_St,20180420,--,-2
13461,245, Texas_St,20180420,---,-3
13462,245, Texas_St,20180422,+,1
13463,245, Texas_St,20180424,-,-1
13464,245, Texas_St,20180427,+,1
13465,245, Texas_St,20180428,-,-1
13466,245, Texas_St,20180429,--,-2
13467,245, Texas_St,20180501,---,-3
13468,245, Texas_St,20180504,----,-4
13469,245, Texas_St,20180505,+,1
13470,245, Texas_St,20180506,-,-1
13471,245, Texas_St,20180511,--,-2
13472,245, Texas_St,20180512,+,1
13473,245, Texas_St,20180513,++,2
13474,245, Texas_St,20180515,-,-1
13475,245, Texas_St,20180517,+,1
13476,245, Texas_St,20180518,++,2
13477,245, Texas_St,20180519,+++,3
13478,245, Texas_St,20180523,-,-1
13479,245, Texas_St,20180524,+,1
13480,245, Texas_St,20180525,++,2
13481,245, Texas_St,20180526,-,-1
13482,246, Texas_Tech,20180216,+,1
13483,246, Texas_Tech,20180217,++,2
13484,246, Texas_Tech,20180217,+++,3
13485,246, Texas_Tech,20180218,++++,4
13486,246, Texas_Tech,20180220,+++++,5
13487,246, Texas_Tech,20180224,++++++,6
13488,246, Texas_Tech,20180225,+++++++,7
13489,246, Texas_Tech,20180226,++++++++,8
13490,246, Texas_Tech,20180227,+++++++++,9
13491,246, Texas_Tech,20180302,++++++++++,10
13492,246, Texas_Tech,20180303,+++++++++++,11
13493,246, Texas_Tech,20180303,++++++++++++,12
13494,246, Texas_Tech,20180304,+++++++++++++,13
13495,246, Texas_Tech,20180307,++++++++++++++,14
13496,246, Texas_Tech,20180309,-,-1
13497,246, Texas_Tech,20180310,--,-2
13498,246, Texas_Tech,20180311,+,1
13499,246, Texas_Tech,20180313,++,2
13500,246, Texas_Tech,20180314,-,-1
13501,246, Texas_Tech,20180316,--,-2
13502,246, Texas_Tech,20180317,---,-3
13503,246, Texas_Tech,20180318,+,1
13504,246, Texas_Tech,20180323,++,2
13505,246, Texas_Tech,20180324,+++,3
13506,246, Texas_Tech,20180324,++++,4
13507,246, Texas_Tech,20180325,+++++,5
13508,246, Texas_Tech,20180329,-,-1
13509,246, Texas_Tech,20180330,+,1
13510,246, Texas_Tech,20180331,++,2
13511,246, Texas_Tech,20180403,+++,3
13512,246, Texas_Tech,20180406,++++,4
13513,246, Texas_Tech,20180407,+++++,5
13514,246, Texas_Tech,20180408,-,-1
13515,246, Texas_Tech,20180410,--,-2
13516,246, Texas_Tech,20180413,+,1
13517,246, Texas_Tech,20180414,++,2
13518,246, Texas_Tech,20180415,+++,3
13519,246, Texas_Tech,20180417,++++,4
13520,246, Texas_Tech,20180420,+++++,5
13521,246, Texas_Tech,20180421,++++++,6
13522,246, Texas_Tech,20180422,-,-1
13523,246, Texas_Tech,20180424,--,-2
13524,246, Texas_Tech,20180427,---,-3
13525,246, Texas_Tech,20180428,+,1
13526,246, Texas_Tech,20180429,-,-1
13527,246, Texas_Tech,20180501,+,1
13528,246, Texas_Tech,20180504,-,-1
13529,246, Texas_Tech,20180505,+,1
13530,246, Texas_Tech,20180506,-,-1
13531,246, Texas_Tech,20180508,--,-2
13532,246, Texas_Tech,20180517,+,1
13533,246, Texas_Tech,20180518,++,2
13534,246, Texas_Tech,20180519,+++,3
13535,246, Texas_Tech,20180523,-,-1
13536,246, Texas_Tech,20180524,+,1
13537,246, Texas_Tech,20180525,-,-1
13538,246, Texas_Tech,20180601,+,1
13539,246, Texas_Tech,20180602,++,2
13540,246, Texas_Tech,20180603,+++,3
13541,246, Texas_Tech,20180609,++++,4
13542,246, Texas_Tech,20180610,-,-1
13543,246, Texas_Tech,20180611,+,1
13544,246, Texas_Tech,20180617,++,2
13545,246, Texas_Tech,20180620,-,-1
13546,246, Texas_Tech,20180621,--,-2
13547,248, Toledo,20180216,-,-1
13548,248, Toledo,20180217,+,1
13549,248, Toledo,20180218,-,-1
13550,248, Toledo,20180218,+,1
13551,248, Toledo,20180223,-,-1
13552,248, Toledo,20180223,--,-2
13553,248, Toledo,20180225,---,-3
13554,248, Toledo,20180302,----,-4
13555,248, Toledo,20180303,-----,-5
13556,248, Toledo,20180304,+,1
13557,248, Toledo,20180306,-,-1
13558,248, Toledo,20180309,--,-2
13559,248, Toledo,20180310,---,-3
13560,248, Toledo,20180310,----,-4
13561,248, Toledo,20180316,-----,-5
13562,248, Toledo,20180317,+,1
13563,248, Toledo,20180318,-,-1
13564,248, Toledo,20180323,--,-2
13565,248, Toledo,20180324,+,1
13566,248, Toledo,20180325,++,2
13567,248, Toledo,20180328,-,-1
13568,248, Toledo,20180330,--,-2
13569,248, Toledo,20180331,+,1
13570,248, Toledo,20180401,-,-1
13571,248, Toledo,20180406,--,-2
13572,248, Toledo,20180407,+,1
13573,248, Toledo,20180408,++,2
13574,248, Toledo,20180410,+++,3
13575,248, Toledo,20180413,-,-1
13576,248, Toledo,20180415,--,-2
13577,248, Toledo,20180415,+,1
13578,248, Toledo,20180420,++,2
13579,248, Toledo,20180421,-,-1
13580,248, Toledo,20180422,+,1
13581,248, Toledo,20180425,-,-1
13582,248, Toledo,20180427,--,-2
13583,248, Toledo,20180428,---,-3
13584,248, Toledo,20180429,----,-4
13585,248, Toledo,20180504,+,1
13586,248, Toledo,20180505,++,2
13587,248, Toledo,20180506,-,-1
13588,248, Toledo,20180508,--,-2
13589,248, Toledo,20180509,+,1
13590,248, Toledo,20180511,-,-1
13591,248, Toledo,20180512,+,1
13592,248, Toledo,20180513,-,-1
13593,248, Toledo,20180515,--,-2
13594,248, Toledo,20180517,+,1
13595,248, Toledo,20180518,++,2
13596,248, Toledo,20180518,+++,3
13597,248, Toledo,20180523,-,-1
13598,248, Toledo,20180524,+,1
13599,248, Toledo,20180525,-,-1
13600,249, Towson,20180217,+,1
13601,249, Towson,20180217,-,-1
13602,249, Towson,20180218,--,-2
13603,249, Towson,20180223,---,-3
13604,249, Towson,20180224,----,-4
13605,249, Towson,20180225,-----,-5
13606,249, Towson,20180303,------,-6
13607,249, Towson,20180304,+,1
13608,249, Towson,20180307,-,-1
13609,249, Towson,20180309,--,-2
13610,249, Towson,20180310,---,-3
13611,249, Towson,20180311,----,-4
13612,249, Towson,20180313,+,1
13613,249, Towson,20180314,-,-1
13614,249, Towson,20180316,--,-2
13615,249, Towson,20180317,---,-3
13616,249, Towson,20180318,----,-4
13617,249, Towson,20180324,-----,-5
13618,249, Towson,20180324,------,-6
13619,249, Towson,20180325,+,1
13620,249, Towson,20180328,-,-1
13621,249, Towson,20180330,--,-2
13622,249, Towson,20180331,+,1
13623,249, Towson,20180401,++,2
13624,249, Towson,20180403,-,-1
13625,249, Towson,20180406,--,-2
13626,249, Towson,20180406,---,-3
13627,249, Towson,20180408,+,1
13628,249, Towson,20180410,++,2
13629,249, Towson,20180411,+++,3
13630,249, Towson,20180413,-,-1
13631,249, Towson,20180414,+,1
13632,249, Towson,20180415,-,-1
13633,249, Towson,20180417,--,-2
13634,249, Towson,20180418,+,1
13635,249, Towson,20180420,-,-1
13636,249, Towson,20180421,+,1
13637,249, Towson,20180422,-,-1
13638,249, Towson,20180425,--,-2
13639,249, Towson,20180427,---,-3
13640,249, Towson,20180428,----,-4
13641,249, Towson,20180429,-----,-5
13642,249, Towson,20180501,------,-6
13643,249, Towson,20180502,-------,-7
13644,249, Towson,20180504,--------,-8
13645,249, Towson,20180505,---------,-9
13646,249, Towson,20180506,+,1
13647,249, Towson,20180509,-,-1
13648,249, Towson,20180511,--,-2
13649,249, Towson,20180512,---,-3
13650,249, Towson,20180513,----,-4
13651,249, Towson,20180518,-----,-5
13652,249, Towson,20180519,------,-6
13653,249, Towson,20180519,-------,-7
13654,250, Troy,20180216,+,1
13655,250, Troy,20180217,++,2
13656,250, Troy,20180217,+++,3
13657,250, Troy,20180218,++++,4
13658,250, Troy,20180221,-,-1
13659,250, Troy,20180223,--,-2
13660,250, Troy,20180224,---,-3
13661,250, Troy,20180225,----,-4
13662,250, Troy,20180228,+,1
13663,250, Troy,20180302,++,2
13664,250, Troy,20180303,-,-1
13665,250, Troy,20180304,+,1
13666,250, Troy,20180306,++,2
13667,250, Troy,20180309,+++,3
13668,250, Troy,20180310,++++,4
13669,250, Troy,20180310,+++++,5
13670,250, Troy,20180313,++++++,6
13671,250, Troy,20180316,-,-1
13672,250, Troy,20180317,+,1
13673,250, Troy,20180318,-,-1
13674,250, Troy,20180320,+,1
13675,250, Troy,20180323,++,2
13676,250, Troy,20180324,+++,3
13677,250, Troy,20180325,-,-1
13678,250, Troy,20180327,+,1
13679,250, Troy,20180329,++,2
13680,250, Troy,20180330,-,-1
13681,250, Troy,20180331,+,1
13682,250, Troy,20180404,++,2
13683,250, Troy,20180406,-,-1
13684,250, Troy,20180407,+,1
13685,250, Troy,20180408,++,2
13686,250, Troy,20180413,+++,3
13687,250, Troy,20180414,-,-1
13688,250, Troy,20180414,--,-2
13689,250, Troy,20180417,+,1
13690,250, Troy,20180418,++,2
13691,250, Troy,20180420,+++,3
13692,250, Troy,20180421,++++,4
13693,250, Troy,20180421,+++++,5
13694,250, Troy,20180424,-,-1
13695,250, Troy,20180427,+,1
13696,250, Troy,20180428,++,2
13697,250, Troy,20180429,-,-1
13698,250, Troy,20180501,+,1
13699,250, Troy,20180504,-,-1
13700,250, Troy,20180505,--,-2
13701,250, Troy,20180506,+,1
13702,250, Troy,20180509,-,-1
13703,250, Troy,20180511,+,1
13704,250, Troy,20180512,++,2
13705,250, Troy,20180513,+++,3
13706,250, Troy,20180515,++++,4
13707,250, Troy,20180518,+++++,5
13708,250, Troy,20180518,++++++,6
13709,250, Troy,20180519,-,-1
13710,250, Troy,20180523,+,1
13711,250, Troy,20180524,++,2
13712,250, Troy,20180526,+++,3
13713,250, Troy,20180527,-,-1
13714,250, Troy,20180601,+,1
13715,250, Troy,20180603,-,-1
13716,250, Troy,20180603,--,-2
13717,251, Tulane,20180216,+,1
13718,251, Tulane,20180217,++,2
13719,251, Tulane,20180218,+++,3
13720,251, Tulane,20180223,-,-1
13721,251, Tulane,20180224,--,-2
13722,251, Tulane,20180225,---,-3
13723,251, Tulane,20180227,+,1
13724,251, Tulane,20180228,++,2
13725,251, Tulane,20180302,-,-1
13726,251, Tulane,20180303,--,-2
13727,251, Tulane,20180304,+,1
13728,251, Tulane,20180306,-,-1
13729,251, Tulane,20180307,--,-2
13730,251, Tulane,20180309,+,1
13731,251, Tulane,20180310,-,-1
13732,251, Tulane,20180311,+,1
13733,251, Tulane,20180313,-,-1
13734,251, Tulane,20180314,--,-2
13735,251, Tulane,20180316,---,-3
13736,251, Tulane,20180317,+,1
13737,251, Tulane,20180318,-,-1
13738,251, Tulane,20180321,--,-2
13739,251, Tulane,20180323,+,1
13740,251, Tulane,20180324,++,2
13741,251, Tulane,20180325,-,-1
13742,251, Tulane,20180327,--,-2
13743,251, Tulane,20180329,+,1
13744,251, Tulane,20180330,-,-1
13745,251, Tulane,20180331,--,-2
13746,251, Tulane,20180403,---,-3
13747,251, Tulane,20180406,+,1
13748,251, Tulane,20180407,-,-1
13749,251, Tulane,20180408,--,-2
13750,251, Tulane,20180410,+,1
13751,251, Tulane,20180413,++,2
13752,251, Tulane,20180415,-,-1
13753,251, Tulane,20180415,+,1
13754,251, Tulane,20180418,++,2
13755,251, Tulane,20180420,-,-1
13756,251, Tulane,20180421,+,1
13757,251, Tulane,20180421,++,2
13758,251, Tulane,20180424,+++,3
13759,251, Tulane,20180427,-,-1
13760,251, Tulane,20180428,+,1
13761,251, Tulane,20180429,-,-1
13762,251, Tulane,20180501,+,1
13763,251, Tulane,20180504,-,-1
13764,251, Tulane,20180505,--,-2
13765,251, Tulane,20180506,---,-3
13766,251, Tulane,20180511,+,1
13767,251, Tulane,20180512,++,2
13768,251, Tulane,20180513,-,-1
13769,251, Tulane,20180515,--,-2
13770,251, Tulane,20180518,---,-3
13771,251, Tulane,20180518,----,-4
13772,251, Tulane,20180522,+,1
13773,251, Tulane,20180523,-,-1
13774,251, Tulane,20180524,--,-2
13775,253, UAB,20180216,+,1
13776,253, UAB,20180217,++,2
13777,253, UAB,20180218,+++,3
13778,253, UAB,20180220,-,-1
13779,253, UAB,20180221,+,1
13780,253, UAB,20180227,-,-1
13781,253, UAB,20180228,--,-2
13782,253, UAB,20180302,---,-3
13783,253, UAB,20180303,----,-4
13784,253, UAB,20180304,+,1
13785,253, UAB,20180306,-,-1
13786,253, UAB,20180309,+,1
13787,253, UAB,20180310,-,-1
13788,253, UAB,20180310,--,-2
13789,253, UAB,20180313,---,-3
13790,253, UAB,20180316,+,1
13791,253, UAB,20180317,++,2
13792,253, UAB,20180318,-,-1
13793,253, UAB,20180320,+,1
13794,253, UAB,20180323,++,2
13795,253, UAB,20180324,-,-1
13796,253, UAB,20180325,--,-2
13797,253, UAB,20180327,---,-3
13798,253, UAB,20180329,----,-4
13799,253, UAB,20180330,+,1
13800,253, UAB,20180331,++,2
13801,253, UAB,20180404,+++,3
13802,253, UAB,20180406,++++,4
13803,253, UAB,20180408,-,-1
13804,253, UAB,20180408,--,-2
13805,253, UAB,20180410,---,-3
13806,253, UAB,20180413,+,1
13807,253, UAB,20180414,-,-1
13808,253, UAB,20180415,+,1
13809,253, UAB,20180417,-,-1
13810,253, UAB,20180420,--,-2
13811,253, UAB,20180421,+,1
13812,253, UAB,20180421,-,-1
13813,253, UAB,20180428,+,1
13814,253, UAB,20180429,-,-1
13815,253, UAB,20180429,+,1
13816,253, UAB,20180501,-,-1
13817,253, UAB,20180504,--,-2
13818,253, UAB,20180505,---,-3
13819,253, UAB,20180506,----,-4
13820,253, UAB,20180511,-----,-5
13821,253, UAB,20180512,+,1
13822,253, UAB,20180513,-,-1
13823,253, UAB,20180515,--,-2
13824,253, UAB,20180517,---,-3
13825,253, UAB,20180518,+,1
13826,253, UAB,20180519,-,-1
13827,253, UAB,20180524,--,-2
13828,253, UAB,20180524,---,-3
13829,258, UCF,20180216,+,1
13830,258, UCF,20180217,-,-1
13831,258, UCF,20180218,--,-2
13832,258, UCF,20180220,---,-3
13833,258, UCF,20180223,+,1
13834,258, UCF,20180224,++,2
13835,258, UCF,20180225,+++,3
13836,258, UCF,20180227,++++,4
13837,258, UCF,20180302,+++++,5
13838,258, UCF,20180303,++++++,6
13839,258, UCF,20180304,+++++++,7
13840,258, UCF,20180306,++++++++,8
13841,258, UCF,20180307,+++++++++,9
13842,258, UCF,20180310,++++++++++,10
13843,258, UCF,20180310,+++++++++++,11
13844,258, UCF,20180311,++++++++++++,12
13845,258, UCF,20180313,+++++++++++++,13
13846,258, UCF,20180314,-,-1
13847,258, UCF,20180316,+,1
13848,258, UCF,20180317,++,2
13849,258, UCF,20180318,+++,3
13850,258, UCF,20180320,-,-1
13851,258, UCF,20180321,--,-2
13852,258, UCF,20180323,+,1
13853,258, UCF,20180324,-,-1
13854,258, UCF,20180325,--,-2
13855,258, UCF,20180330,---,-3
13856,258, UCF,20180330,+,1
13857,258, UCF,20180331,++,2
13858,258, UCF,20180403,+++,3
13859,258, UCF,20180407,++++,4
13860,258, UCF,20180408,-,-1
13861,258, UCF,20180408,--,-2
13862,258, UCF,20180411,+,1
13863,258, UCF,20180413,++,2
13864,258, UCF,20180414,+++,3
